Corriente(mA)
Thu Sep 26 12:00:32 2019
	110.0	0.001130819320678711
	78.70967741935483	0.49928927421569824
	0.0	0.9991955757141113
	0.0	1.5020978450775146
	7.849462365591398	2.005095958709717
	110.0	2.5104050636291504
	110.0	3.0121846199035645
	110.0	3.515211820602417
	0.0	4.014233827590942
	0.0	4.516100168228149
	0.0	5.019038438796997
	73.01075268817205	5.523247480392456
	110.0	6.02739143371582
	110.0	6.529239654541016
	48.60215053763441	7.03121018409729
	0.0	7.531327724456787
	0.0	8.033138751983643
	28.49462365591398	8.538306474685669
	110.0	9.041324138641357
	110.0	9.544291019439697
	93.11827956989248	10.045441389083862
	0.0	10.545347452163696
	0.0	11.048199653625488
	0.0	11.550184726715088
	100.96774193548387	12.055361986160278
	110.0	12.558517456054688
	110.0	13.061685562133789
	4.516129032258065	13.561447143554688
	0.0	14.062441349029541
	0.0	14.565243482589722
	85.59139784946237	15.06934642791748
	110.0	15.573544979095459
	110.0	16.07546639442444
	12.150537634408602	16.57737374305725
	0.0	17.077463388442993
	0.0	17.579244375228882
	85.05376344086021	18.084418058395386
	110.0	18.58757758140564
	110.0	19.0904381275177
	17.741935483870968	19.59161353111267
	0.0	20.09152388572693
	0.0	20.59442448616028
	70.64516129032258	21.098517417907715
	110.0	21.60260248184204
	110.0	22.10450506210327
	44.30107526881721	22.606502056121826
	0.0	23.106577157974243
	0.0	23.608393907546997
	34.83870967741935	24.113510608673096
	110.0	24.61658000946045
	110.0	25.11956286430359
	86.66666666666667	25.62070369720459
	0.0	26.121613264083862
	0.0	26.62344980239868
	4.086021505376344	27.12650752067566
	110.0	27.63159441947937
	110.0	28.133627891540527
	110.0	28.63671064376831
	0.0	29.135706901550293
	0.0	29.63850212097168
	0.0	30.140522241592407
	110.0	30.646657943725586
	110.0	31.148656845092773
	105.59139784946237	31.649821043014526
	0.0	32.15071654319763
	0.0	32.65256881713867
	12.473118279569892	33.15768814086914
	110.0	33.66069197654724
	110.0	34.163726568222046
	76.66666666666667	34.664865493774414
	0.0	35.164785623550415
	0.0	35.66765737533569
	44.193548387096776	36.17172122001648
	110.0	36.675758838653564
	110.0	37.17774939537048
	31.93548387096774	37.67975902557373
	0.0	38.17984056472778
	0.0	38.681654930114746
	82.04301075268818	39.18677616119385
	110.0	39.689788818359375
	110.0	40.19279742240906
	8.387096774193548	40.69292378425598
	0.0	41.19470572471619
	0.0	41.696712255477905
	79.89247311827957	42.20081186294556
	110.0	42.70485043525696
	110.0	43.206849098205566
	39.24731182795699	43.70881938934326
	0.0	44.20891976356506
	0.0	44.711872577667236
	31.50537634408602	45.21590447425842
	110.0	45.71991491317749
	110.0	46.22191905975342
	93.87096774193549	46.72307276725769
	0.0	47.223984241485596
	0.0	47.72581195831299
	0.0	48.22784972190857
